UID	common_name
DOID:0050449	Pachyonychia Congenita, Jadassohn Lewandowsky Type
DOID:0050449	Pachyonychia Congenita, Type 2 (disorder)
DOID:0050450	Gitelman Syndrome
DOID:0050451	Sinus Node Dysfunction (disorder)
DOID:0050451	Brugada ECG Pattern
DOID:0050451	Nodal rhythm disorder
DOID:0050451	Ectopic rhythm
DOID:0050451	Brugada Syndrome (disorder)
DOID:0050451	Other specified cardiac arrhythmias
DOID:0050452	Periodic Fever Syndrome
DOID:0050452	Deficiency of mevalonate kinase
DOID:0050452	Tumor necrosis factor receptor associated periodic syndrome [TRAPS]
DOID:0050452	Familial Mediterranean Fever
DOID:0050452	Hyperimmunoglobulinemia D
DOID:0050452	Mevalonic Aciduria
DOID:0050453	Other reduction deformities of brain
DOID:0050453	Congenital hypoplasia of part of brain
DOID:0050453	Hydranencephaly
DOID:0050453	Microgyria
DOID:0050453	Lissencephaly, X-Linked, 2
DOID:0050453	Hydranencephaly and Abnormal Genitalia
DOID:0050453	Lissencephaly, X-Linked, 1
DOID:0050453	Agyria
DOID:0050453	LISSENCEPHALY 5
DOID:0050453	Arnold-Chiari syndrome, type IV
DOID:0050453	Other specified congenital malformations of brain
DOID:0050453	SUBCORTICAL BAND HETEROTOPIA, X-LINKED
DOID:0050453	Pachygyria
DOID:0050453	Subcortical Band Heterotopia
DOID:0050453	Congenital absence of part of brain
DOID:0050453	Lissencephaly 3
DOID:0050453	Classical Lissencephaly
DOID:0050453	LISSENCEPHALY 4
DOID:0050453	Lissencephaly and agenesis of corpus callosum
DOID:0050453	Lissencephaly
DOID:0050454	PERIVENTRICULAR NODULAR HETEROTOPIA 6
DOID:0050454	Bilateral Periventricular Nodular Heterotopia
DOID:0050454	Heterotopia, Periventricular, Autosomal Recessive
DOID:0050454	Periventricular Nodular Heterotopia
DOID:0050454	Heterotopia, Periventricular, Ehlers-Danlos Variant
DOID:0050454	Periventricular Heterotopia, X-Linked
DOID:0050456	Mycobacterium marinum Infection
DOID:0050456	Buruli Ulcer
DOID:0050457	Congenital absence of germinal epithelium of testes
DOID:0050458	Leukemia, Myelomonocytic, Chronic
DOID:0050458	Juvenile Myelomonocytic Leukemia
DOID:0050459	Hyperphosphatemia (disorder)
DOID:0050460	Wolf-Hirschhorn Syndrome
DOID:0050460	Wittwer syndrome
DOID:0050460	Pitt-Rogers-Danks Syndrome
DOID:0050461	Aspartylglucosaminuria
DOID:0050461	Type I Mucolipidosis
DOID:0050461	Fucosidase Deficiency Disease
DOID:0050461	Aspartylglucosamidase (AGA) deficiency
DOID:0050461	Mannosidase Deficiency Diseases
DOID:0050462	Antley-Bixler Syndrome with Disordered Steroidogenesis
DOID:0050462	Antley-Bixler Syndrome Phenotype
DOID:0050462	Antley-Bixler Syndrome, Autosomal Dominant
DOID:0050462	ANTLEY-BIXLER SYNDROME WITH GENITAL ANOMALIES AND DISORDERED STEROIDOGENESIS
DOID:0050463	Acampomelic Campomelic Dysplasia
DOID:0050463	CAMPOMELIC DYSPLASIA WITH AUTOSOMAL SEX REVERSAL
DOID:0050463	CAMPOMELIC DYSPLASIA
DOID:0050464	Farber Lipogranulomatosis
DOID:0050465	Torre-Muir syndrome
DOID:0050466	Loeys-Dietz Aortic Aneurysm Syndrome
DOID:0050466	Loeys-Dietz Syndrome
DOID:0050467	Greither Disease
DOID:0050467	Erythrokeratodermia variabilis
DOID:0050468	Hereditary lymphedema and yellow nails
DOID:0050469	Costello syndrome (disorder)
DOID:0050469	MYOPATHY, CONGENITAL, WITH EXCESS OF MUSCLE SPINDLES
DOID:0050470	Insulin Receptor, Defect in
DOID:0050470	Donohue Syndrome
DOID:0050470	Rabson-Mendenhall Syndrome
DOID:0050471	Carney Complex, Type 2
DOID:0050471	Carney Complex
DOID:0050471	Carney Complex Variant
DOID:0050471	Carney Complex, Type 1
DOID:0050472	Monilethrix
DOID:0050472	Pili annulati
DOID:0050473	Alstrom Syndrome
DOID:0050474	Ichthyosis linearis circumflexa
DOID:0050475	Weill-Marchesani syndrome
DOID:0050475	Weill-Marchesani Syndrome, Autosomal Dominant
DOID:0050475	WEILL-MARCHESANI SYNDROME 1
DOID:0050475	Weill-Marchesani-Like Syndrome
DOID:0050475	Weill-Marchesani Syndrome, Autosomal Recessive
DOID:0050475	WEILL-MARCHESANI SYNDROME 3
DOID:0050476	3-Methylglutaconic aciduria type 2
DOID:0050477	Liddle Syndrome
DOID:0050477	Bartter Disease
DOID:0050486	Exanthema
DOID:0050489	Euthyroid Goiter
DOID:0050495	Exanthema Subitum
DOID:0050508	Variola major
DOID:0050508	Smallpox
DOID:0050523	Adult T-Cell Lymphoma/Leukemia
DOID:0050524	Non-insulin-dependent diabetes mellitus with unspecified complications
DOID:0050524	Maturity onset diabetes mellitus in young
DOID:0050526	Isaacs syndrome
DOID:0050528	Trichothiodystrophy, Nonphotosensitive 1
DOID:0050528	Amish Brittle Hair Brain Syndrome
DOID:0050528	Trichorrhexis nodosa syndrome
DOID:0050529	SPINAL MUSCULAR ATROPHY, TYPE IV
DOID:0050530	Muscular Atrophy, Spinal, Type II
DOID:0050530	Muscular atrophy, spinal, infantile chronic form
DOID:0050534	Oguchi disease
DOID:0050534	Night blindness, congenital stationary
DOID:0050535	Retinopathy background
DOID:0050535	Nonproliferative diabetic retinopathy
DOID:0050535	Exudative vitreoretinopathy 1
DOID:0050535	Familial Exudative Vitreoretinopathy
DOID:0050536	Roberts-SC phocomelia syndrome
DOID:0050539	Neuropathy, hereditary motor and sensory, Okinawa type
DOID:0050539	Hereditary Motor and Sensory-Neuropathy Type II
DOID:0050539	Hereditary peripheral neuropathy
DOID:0050540	Dejerine-Sottas Disease (disorder)
DOID:0050541	Charcot-Marie-Tooth disease type 4
DOID:0050542	X-linked hereditary motor and sensory neuropathy
DOID:0050545	HETEROTAXY, VISCERAL, 1, X-LINKED
DOID:0050545	HETEROTAXY, VISCERAL, 2, AUTOSOMAL
DOID:0050545	HETEROTAXY, VISCERAL, 4, AUTOSOMAL
DOID:0050545	CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 1, X-LINKED
DOID:0050545	Heterotaxy Syndrome
DOID:0050545	HETEROTAXY, VISCERAL, 6, AUTOSOMAL
DOID:0050545	Heterotaxy, Visceral, 3, Autosomal
DOID:0050546	ADRENAL INSUFFICIENCY, CONGENITAL, WITH 46,XY SEX REVERSAL, PARTIAL OR COMPLETE
DOID:0050547	Familial medullary thyroid carcinoma
DOID:0050554	ANEMIA, SIDEROBLASTIC, AND SPINOCEREBELLAR ATAXIA
DOID:0050557	Congenital hereditary muscular dystrophy
DOID:0050557	Muscular Dystrophy
DOID:0050557	Congenital muscular dystrophy (disorder)
DOID:0050558	Ullrich congenital muscular dystrophy 1
DOID:0050559	Fukuyama Type Congenital Muscular Dystrophy
DOID:0050560	Walker-Warburg congenital muscular dystrophy
DOID:0050561	MACROCEPHALY AND EPILEPTIC ENCEPHALOPATHY
DOID:0050561	Lennox-Gastaut syndrome
DOID:0050562	West Syndrome
DOID:0050564	Sensorineural hearing loss, bilateral
DOID:0050565	Sensorineural hearing loss, bilateral
DOID:0050565	DEAFNESS, AUTOSOMAL RECESSIVE (disorder)
DOID:0050566	Sensorineural hearing loss, bilateral
DOID:0050566	DEAFNESS, X-LINKED 1 (disorder)
DOID:0050568	SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE 3
DOID:0050568	SPONDYLOCOSTAL DYSOSTOSIS 4, AUTOSOMAL RECESSIVE
DOID:0050568	SPONDYLOCOSTAL DYSOSTOSIS 5
DOID:0050568	Autosomal dominant spondylocostal dysostosis
DOID:0050568	SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE 2
DOID:0050568	Jarcho-Levin syndrome
DOID:0050569	Russell-Silver syndrome
DOID:0050569	Aarskog syndrome
DOID:0050569	Prader-Willi Syndrome
DOID:0050569	Dubowitz syndrome
DOID:0050569	Cockayne Syndrome
DOID:0050569	Seckel syndrome
DOID:0050569	Noonan Syndrome
DOID:0050569	Cornelia De Lange Syndrome
DOID:0050569	Congenital malformation syndromes associated with short stature
DOID:0050569	Robinow Syndrome
DOID:0050572	Hereditary retinal dystrophy
DOID:0050572	Cone-Rod Dystrophy 2
DOID:0050573	Combined D-2- and L-2-hydroxyglutaric aciduria
DOID:0050574	L-2-hydroxyglutaric acidemia
DOID:0050574	L-2-HYDROXYGLUTARIC ACIDURIA
DOID:0050576	Medullary cystic disease
DOID:0050576	Senior-Loken Syndrome 1
DOID:0050576	Senior-Loken Syndrome 5
DOID:0050576	Senior-Loken Syndrome 3
DOID:0050576	SENIOR-LOKEN SYNDROME 7
DOID:0050576	SENIOR-LOKEN SYNDROME 6
DOID:0050576	Nephronophthisis
DOID:0050576	SENIOR-LOKEN SYNDROME 4
DOID:0050576	Renal dysplasia and retinal aplasia (disorder)
DOID:0050576	Medullary sponge kidney
DOID:0050577	CRANIOECTODERMAL DYSPLASIA 1
DOID:0050577	CRANIOECTODERMAL DYSPLASIA 2
DOID:0050578	OCCULT MACULAR DYSTROPHY
DOID:0050579	GLYCOGEN STORAGE DISEASE XV
DOID:0050580	Hereditary edema of legs
DOID:0050580	Milroy Disease
DOID:0050587	Trichotillomania
DOID:0050588	Central Core Myopathy (disorder)
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1
DOID:0050588	Congenital myopathy (disorder)
DOID:0050588	Myotubular (centronuclear) myopathy
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2
DOID:0050588	Multi-core congenital myopathy
DOID:0050588	Myopathies, Nemaline
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 14
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3
DOID:0050588	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITHOUT MENTAL RETARDATION), TYPE B, 4
DOID:0050588	Congenital Fiber Type Disproportion
DOID:0050589	Inflammatory Bowel Diseases
DOID:0050590	Neutropenia
DOID:0050590	Agranulocytosis
DOID:0050590	Severe congenital neutropenia
DOID:0050590	decreased absolute neurophile count (ANC)
DOID:0050591	TOOTH AGENESIS, SELECTIVE, 4 (disorder)
DOID:0050591	Tooth Agenesis, Selective, With Orofacial Cleft
DOID:0050591	Hypodontia Oligodontia with Orofacial Cleft
DOID:0050591	Developmental absence of tooth
DOID:0050591	Succedaneous Teeth, Agenesis Of
DOID:0050591	Oligodontia
DOID:0050591	Tooth Agenesis, Selective, 5
DOID:0050591	Hypodontia
DOID:0050591	TOOTH AGENESIS, SELECTIVE, 2 (disorder)
DOID:0050591	Tooth Agenesis, Familial
DOID:0050591	Tooth Agenesis, Selective, X-Linked, 1
DOID:0050591	Tooth Agenesis, Selective, 3
DOID:0050592	Short rib dysplasia
DOID:0050592	Asphyxiating thoracic dysplasia [Jeune]
DOID:0050592	Jeune thoracic dystrophy
DOID:0050593	Glaucoma 3, Primary Congenital, D
DOID:0050596	Taenia saginata infection
DOID:0050597	Schistosomiasis japonica
DOID:0050597	Intestinal schistosomiasis
DOID:0050597	Schistosomiasis
DOID:0050597	Schistosomiasis mansoni
DOID:0050600	ABCD syndrome
DOID:0050601	ADULT SYNDROME
DOID:0050602	Glucocorticoid deficiency with achalasia
DOID:0050603	Acheiropodia
DOID:0050604	Acrocapitofemoral Dysplasia
DOID:0050605	Acrodermatitis enteropathica
DOID:0050606	Acrokeratosis Verruciformis of Hopf
DOID:0050619	Paranasal Sinus Neoplasms
DOID:0050628	Advanced Sleep-Phase Syndrome, Familial
DOID:0050629	Other specified degenerative diseases of nervous system
DOID:0050629	AICARDI-GOUTIERES SYNDROME 6
DOID:0050629	AICARDI-GOUTIERES SYNDROME
DOID:0050629	AICARDI-GOUTIERES SYNDROME 1
DOID:0050629	AICARDI-GOUTIERES SYNDROME 1, AUTOSOMAL DOMINANT
DOID:0050629	AICARDI-GOUTIERES SYNDROME 3
DOID:0050629	Aicardi-Goutieres Syndrome 2
DOID:0050629	AICARDI-GOUTIERES SYNDROME 5 (disorder)
DOID:0050629	AICARDI-GOUTIERES SYNDROME 4
DOID:0050629	AICARDI-GOUTIERES SYNDROME 7
DOID:0050630	Ocular albinism, type II
DOID:0050631	Allan-Herndon-Dudley syndrome (AHDS)
DOID:0050632	Albinism, Oculocutaneous
DOID:0050632	Albinism
DOID:0050633	Ocular albinism, type I
DOID:0050633	Albinism, Ocular
DOID:0050634	Alopecia universalis congenita
DOID:0050635	Alternating hemiplegia of childhood
DOID:0050635	ALTERNATING HEMIPLEGIA OF CHILDHOOD 1
DOID:0050635	ALTERNATING HEMIPLEGIA OF CHILDHOOD 2
DOID:0050635	nervous system disorder
DOID:0050636	Amyloidosis, familial visceral
DOID:0050637	Cerebral Amyloid Angiopathy, Gsn-Related
DOID:0050637	Meretoja syndrome
DOID:0050637	Lattice corneal dystrophy Type II
DOID:0050638	AMYLOIDOSIS, LEPTOMENINGEAL, TRANSTHYRETIN-RELATED
DOID:0050638	AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED
DOID:0050638	AMYLOID CARDIOMYOPATHY, TRANSTHYRETIN-RELATED
DOID:0050639	Familial lichen amyloidosis
DOID:0050639	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 1
DOID:0050639	AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 2
DOID:0050639	Amyloidosis, Primary Cutaneous
DOID:0050640	ANAUXETIC DYSPLASIA 1
DOID:0050640	Anauxetic dysplasia
DOID:0050641	Rh-Null, Regulator Type
DOID:0050641	Rh Deficiency Syndrome
DOID:0050642	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 1
DOID:0050642	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2
DOID:0050644	Coronary Sclerosis, Medial, of Infancy
DOID:0050644	Idiopathic arterial calcification of infancy
DOID:0050644	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 1
DOID:0050644	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2
DOID:0050644	Arterial calcification of infancy
DOID:0050645	ARTERIAL TORTUOSITY SYNDROME
DOID:0050646	ARTHROGRYPOSIS, DISTAL, TYPE 1
DOID:0050646	Distal arthrogryposis syndrome
DOID:0050646	Hecht syndrome (disorder)
DOID:0050646	ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA
DOID:0050646	Freeman-Sheldon syndrome
DOID:0050646	Distal arthrogryposis type 5D
DOID:0050646	ARTHROGRYPOSIS, DISTAL, TYPE 10
DOID:0050646	Congenital contractural arachnodactyly
DOID:0050646	Arthrogryposis-like hand anomaly and sensorineural deafness
DOID:0050646	Oculomelic amyoplasia
DOID:0050646	ARTHROGRYPOSIS, DISTAL, TYPE 1B
DOID:0050646	ARTHROGRYPOSIS, DISTAL, TYPE 2B
DOID:0050646	ARTHROGRYPOSIS, DISTAL, TYPE 4 (disorder)
DOID:0050646	Arthrogryposis, distal, type 2E
DOID:0050647	ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION
DOID:0050648	Atelosteogenesis type 2
DOID:0050648	Atelosteogenesis, type 1
DOID:0050648	Atelosteogenesis Type 3
DOID:0050648	De La Chapelle Dysplasia
DOID:0050649	Congenital atransferrinemia
DOID:0050649	TRANSFERRIN SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1
DOID:0050650	Atrial Fibrillation, Familial, 3
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 1 (disorder)
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 9
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 13
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 15
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 11
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 12
DOID:0050650	Atrial Fibrillation, Familial, 7
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 10
DOID:0050650	ATRIAL FIBRILLATION, FAMILIAL, 14
DOID:0050650	Atrial Fibrillation, Familial, 6
DOID:0050650	Atrial Fibrillation, Familial, 4
DOID:0050651	Common atrioventricular canal
DOID:0050651	ATRIOVENTRICULAR SEPTAL DEFECT 4
DOID:0050651	ATRIOVENTRICULAR SEPTAL DEFECT 3
DOID:0050651	Endocardial Cushion Defects
DOID:0050651	Atrioventricular Septal Defect
DOID:0050651	ATRIOVENTRICULAR CANAL DEFECT
DOID:0050651	ATRIOVENTRICULAR SEPTAL DEFECT 5
DOID:0050654	Baller-Gerold syndrome
DOID:0050655	Bamforth syndrome
DOID:0050656	PSEUDO-TORCH SYNDROME 1
DOID:0050656	Pseudo-TORCH syndrome
DOID:0050657	Bannayan-Riley-Ruvalcaba Syndrome
DOID:0050657	CEREBELLOPARENCHYMAL DISORDER VI
DOID:0050657	Proteus-Like Syndrome (disorder)
DOID:0050657	Hamartoma Syndrome, Multiple
DOID:0050657	PTEN Hamartoma Tumor Syndrome
DOID:0050657	Lhermitte-Duclos disease
DOID:0050657	Bardet-Biedl Syndrome
DOID:0050657	Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM
DOID:0050657	Cerebellar Granule Cell Hypertrophy and Megalencephaly
DOID:0050657	Pten Hamartoma Tumor Syndrome With Granular Cell Tumor
DOID:0050658	Knuckle pads, leuconychia and sensorineural deafness
DOID:0050659	Basal ganglia disease, biotin-responsive
DOID:0050660	Cutis Gyrata Syndrome of Beare And Stevenson
DOID:0050661	Juvenile-Onset Vitelliform Macular Dystrophy
DOID:0050661	MACULAR DYSTROPHY, VITELLIFORM, 5
DOID:0050661	MACULAR DYSTROPHY, VITELLIFORM, 4
DOID:0050661	Hereditary retinal dystrophy
DOID:0050661	Adult-Onset Vitelliform Macular Dystrophy
DOID:0050661	BEST VITELLIFORM MACULAR DYSTROPHY, MULTIFOCAL (disorder)
DOID:0050661	Vitelliform Macular Dystrophy
DOID:0050661	MACULAR DYSTROPHY, ATYPICAL VITELLIFORM
DOID:0050661	MACULAR DYSTROPHY, VITELLIFORM, 1
DOID:0050662	BESTROPHINOPATHY, AUTOSOMAL RECESSIVE
DOID:0050662	BESTROPHINOPATHY
DOID:0050663	BETHLEM MYOPATHY 1
DOID:0050664	BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY
DOID:0050670	Ataxic cerebral palsy
DOID:0050675	Birk-Barel Mental Retardation Dysmorphism Syndrome
DOID:0050676	Multiple fibrofolliculomas
DOID:0050677	Pili torti-deafness syndrome
DOID:0050678	SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)
DOID:0050679	Cone monochromatism
DOID:0050679	CONE DYSTROPHY 5, X-LINKED
DOID:0050680	Boomerang dysplasia
DOID:0050681	Borjeson-Forssman-Lehmann syndrome
DOID:0050682	Bosley-Salih-Alorainy Syndrome
DOID:0050682	Athabaskan brainstem dysgenesis
DOID:0050683	Bothnia Retinal Dystrophy
DOID:0050684	Bowen-Conradi syndrome
DOID:0050689	BRACHYDACTYLY-SYNDACTYLY-OLIGODACTYLY SYNDROME
DOID:0050689	BRACHYDACTYLY-SYNDACTYLY SYNDROME
DOID:0050690	Brachyolmia
DOID:0050690	Brachyolmia Type 3
DOID:0050690	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE
DOID:0050691	Branchio-Oculo-Facial Syndrome
DOID:0050692	Brody myopathy
DOID:0050693	Brooke-Spiegler syndrome
DOID:0050694	Brown-Vialetto-Van Laere Syndrome 1
DOID:0050697	Chorioamnionitis
DOID:0050699	Low Molecular Weight Proteinuria with Hypercalciuria and Nephrocalcinosis
DOID:0050699	Dent's disease
DOID:0050699	Dent disease 1
DOID:0050699	Dent Disease 2
DOID:0050700	Cardiomyopathies, Primary
DOID:0050700	Myocardial Diseases, Secondary
DOID:0050700	Cardiomyopathies
DOID:0050709	Early infantile epileptic encephalopathy with suppression bursts
DOID:0050710	3-methylcrotonyl CoA carboxylase 1 deficiency
DOID:0050711	HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA
DOID:0050711	Ceruloplasmin deficiency
DOID:0050712	Arginine:Glycine Amidinotransferase Deficiency
DOID:0050713	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency
DOID:0050715	Methylmalonic acidemia with homocystinuria
DOID:0050715	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE, DIGENIC
DOID:0050716	Homocystinuria, CblD Type, Variant 1
DOID:0050716	Methylmalonic Aciduria, CblD Type, Variant 2
DOID:0050716	Methylmalonic Aciduria and Homocystinuria, CblD Type
DOID:0050717	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblF TYPE (disorder)
DOID:0050719	Neurodegeneration Due To Cerebral Folate Transport Deficiency
DOID:0050720	HHH syndrome
DOID:0050722	Phosphoglycerate Dehydrogenase Deficiency
DOID:0050723	Phosphoserine Aminotransferase Deficiency
DOID:0050724	Deficiency of phosphoserine phosphatase
DOID:0050725	Tyrosine Transaminase Deficiency Disease
DOID:0050726	Tyrosinemia, Type I
DOID:0050727	Tyrosinemia, Type III
DOID:0050729	Triglyceride storage disease with ichthyosis
DOID:0050734	Intrinsic Factor Deficiency
DOID:0050741	Alcohol-Induced Disorders
DOID:0050741	Alcoholic Intoxication, Chronic
DOID:0050741	ALCOHOL DEPENDENCE, PROTECTION AGAINST
DOID:0050741	Alcohol-Related Disorders
DOID:0050741	AERODIGESTIVE TRACT CANCER, SQUAMOUS CELL, ALCOHOL-RELATED, PROTECTION AGAINST
DOID:0050742	Smoking
DOID:0050742	Nicotine Dependence
DOID:0050745	Diffuse Large B-Cell Lymphoma
DOID:0050745	Adult Diffuse Large B-Cell Lymphoma
DOID:0050746	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse
DOID:0050747	Waldenstrom Macroglobulinemia
DOID:0050747	MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1
DOID:0050747	Familial Waldenstrom's Macroglobulinaemia
DOID:0050749	Peripheral T-Cell Lymphoma
DOID:0050752	AMYOTROPHIC LATERAL SCLEROSIS 8 (disorder)
DOID:0050753	Cerebellar Ataxia
DOID:0050754	ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA
DOID:0050755	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1
DOID:0050757	MOHR-TRANEBJAERG SYNDROME
DOID:0050757	Jensen syndrome
DOID:0050759	Dystrophia myotonica 2
DOID:0050759	Paramyotonia Congenita (disorder)
DOID:0050759	Potassium aggravated myotonia
DOID:0050759	Myotonia Fluctuans (disorder)
DOID:0050759	Pseudomyotonia (finding)
DOID:0050759	Myotonic Disorders
DOID:0050760	X-linked myopathy with excessive autophagy
DOID:0050762	Adenylosuccinate lyase deficiency (disorder)
DOID:0050763	Arthrogryposis, renal dysfunction, and cholestasis 1
DOID:0050764	Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM
DOID:0050765	Chorea Acanthocytosis Syndrome
DOID:0050766	Chorea Acanthocytosis Syndrome
DOID:0050768	Isolated ATP synthase deficiency
DOID:0050768	MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1
DOID:0050770	Polycystic Kidney, Type 1 Autosomal Dominant Disease
DOID:0050771	PHEOCHROMOCYTOMA, SUSCEPTIBILITY TO
DOID:0050771	Pheochromocytoma
DOID:0050772	ATAXIA, SPASTIC, 1, AUTOSOMAL DOMINANT
DOID:0050773	Paraganglioma
DOID:0050773	PARAGANGLIOMAS 3
DOID:0050773	PARAGANGLIOMAS 2 (disorder)
DOID:0050773	Carotid Body Paraganglioma
DOID:0050773	Paragangliomas with Sensorineural Hearing Loss
DOID:0050773	PARAGANGLIOMAS 5
DOID:0050773	Glomus Jugulare Tumor
DOID:0050773	PARAGANGLIOMAS 4
DOID:0050773	Extra-Adrenal Paraganglioma
DOID:0050774	Rapadilino syndrome
DOID:0050775	Schneckenbecken dysplasia
DOID:0050776	MENTAL RETARDATION, X-LINKED 42
DOID:0050776	Mental Retardation, X-Linked 46
DOID:0050776	Mental Retardation, X-Linked 30
DOID:0050776	MENTAL RETARDATION, X-LINKED 53
DOID:0050776	Mental Retardation, X-Linked 19
DOID:0050776	MENTAL RETARDATION, X-LINKED 91 (disorder)
DOID:0050776	MENTAL RETARDATION, X-LINKED 50
DOID:0050776	MENTAL RETARDATION, X-LINKED 90 (disorder)
DOID:0050776	MENTAL RETARDATION, X-LINKED 14
DOID:0050776	MENTAL RETARDATION, X-LINKED 95
DOID:0050776	MENTAL RETARDATION, X-LINKED 23
DOID:0050776	MENTAL RETARDATION, X-LINKED 96
DOID:0050776	MENTAL RETARDATION, X-LINKED 15
DOID:0050776	Mental Retardation, X-Linked 1
DOID:0050776	MENTAL RETARDATION, X-LINKED 88 (disorder)
DOID:0050776	MENTAL RETARDATION, X-LINKED 41
DOID:0050776	Atkin syndrome
DOID:0050776	MENTAL RETARDATION, X-LINKED 98
DOID:0050776	Mental Retardation, X-Linked 9
DOID:0050776	MENTAL RETARDATION, X-LINKED 82
DOID:0050776	MENTAL RETARDATION, X-LINKED 49
DOID:0050776	MENTAL RETARDATION, X-LINKED 93 (disorder)
DOID:0050776	Mental Retardation, X-Linked 63
DOID:0050776	MENTAL RETARDATION, X-LINKED 73
DOID:0050776	Mental Retardation, X-Linked 58
DOID:0050776	MENTAL RETARDATION, X-LINKED 99
DOID:0050776	MENTAL RETARDATION, X-LINKED 2 (disorder)
DOID:0050776	MENTAL RETARDATION, X-LINKED 77
DOID:0050776	Mental Retardation, X-Linked 92
DOID:0050776	MENTAL RETARDATION, X-LINKED 84
DOID:0050776	Mental Retardation, X-Linked 45
DOID:0050776	Mental Retardation, X-Linked 47
DOID:0050776	MENTAL RETARDATION, X-LINKED 89
DOID:0050776	MENTAL RETARDATION, X-LINKED 18
DOID:0050776	MENTAL RETARDATION, X-LINKED 78
DOID:0050776	MENTAL RETARDATION, X-LINKED 20
DOID:0050776	MENTAL RETARDATION, X-LINKED 100
DOID:0050776	MENTAL RETARDATION, X-LINKED 81
DOID:0050776	MENTAL RETARDATION, X-LINKED 34 (disorder)
DOID:0050776	MENTAL RETARDATION, X-LINKED 72
DOID:0050776	Mental Retardation, X-Linked, Znf711-Related
DOID:0050777	Congenital hypoplasia of part of brain
DOID:0050777	Other reduction deformities of brain
DOID:0050777	Agyria
DOID:0050777	Hydranencephaly
DOID:0050777	Lissencephaly
DOID:0050777	Joubert syndrome 1
DOID:0050777	Microgyria
DOID:0050777	Congenital absence of part of brain
DOID:0050777	Pachygyria
DOID:0050777	Familial aplasia of the vermis
DOID:0050778	Polycystic Kidney Diseases
DOID:0050778	Multicystic Dysplastic Kidney
DOID:0050778	Meckel-Gruber syndrome
DOID:0050778	Congenital cystic kidney disease
DOID:0050779	Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM
DOID:0050779	Hydrolethalus syndrome
DOID:0050780	Opitz-G syndrome, type 2
DOID:0050780	Opitz GBBB Syndrome, X-Linked
DOID:0050781	Ogden syndrome
DOID:0050782	Zollinger-Ellison syndrome
DOID:0050782	Hypergastrinemia
